id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22603157,Luxury Downtown Penthouse Duplex Apartment,1788253,Thierry,Kreis 4,Langstrasse,47.37455,8.52999,Entire home/apt,950,1,27,2022-08-14,0.50,4,260,6,
22607990,Studio Apartment in the City Center (14),58818657,Book A Home AG,Kreis 6,Unterstrass,47.38798,8.54424,Entire home/apt,120,7,2,2019-07-04,0.05,37,353,0,
22608055,Studio Apartment in the City Center (16),58818657,Book A Home AG,Kreis 6,Unterstrass,47.38919,8.5444,Entire home/apt,120,7,0,,,37,353,0,
22608164,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,7,0,,,37,267,0,
22608276,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,7,0,,,37,267,0,
22608468,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,7,0,,,37,267,0,
22608555,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,7,3,2022-09-01,1.08,37,266,3,
22608635,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,7,0,,,37,267,0,
22608669,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,7,1,2020-01-16,0.03,37,267,0,
22608722,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42318,8.51508,Entire home/apt,90,7,0,,,37,266,0,
22609744,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,7,0,,,37,267,0,
22609774,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,7,0,,,37,267,0,
22609828,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,7,1,2019-08-11,0.03,37,267,0,
22609860,Easy Studio Apartment (17),58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,7,1,2018-10-15,0.02,37,267,0,
22609894,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,7,5,2019-09-17,0.10,37,267,0,
22609939,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,7,0,,,37,267,0,
22609983,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,7,0,,,37,267,0,
22610019,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,7,0,,,37,267,0,
22631757,Loft in atmospheric historic building,5504346,Nadja,Kreis 1,Hochschulen,47.36761,8.5471,Private room,151,2,2,2022-08-29,2,1,0,2,
22651404,Exclusive Flat Close To Bahnhofsstrasse & Lake,2316695,Gabriela,Kreis 2,Enge,47.36662,8.53698,Entire home/apt,240,3,9,2022-07-08,0.18,1,36,3,
22673515,"Ploenchit station, Wifi",4773478,Ellen,Kreis 12,Saatlen,47.41021,8.56322,Private room,300,1,1,2018-01-18,0.02,1,365,0,
22694368,White Riviera House,1509492,Villa,Kreis 2,Wollishofen,47.33633,8.53903,Entire home/apt,1423,7,0,,,1,362,0,
22756581,"Elegant, bright 3-bedroom, 3-bath Apt. - Hottingen",2616961,Stefan,Kreis 7,Hottingen,47.36904,8.5578,Entire home/apt,400,12,1,2018-09-14,0.02,3,280,0,
22778929,Steps away from,121653596,Cassandra,Kreis 2,Wollishofen,47.33748,8.53851,Private room,198,1,0,,,1,0,0,
22821369,New: Boutique Studio with views to lake and alps !,13570663,Chris,Kreis 8,Mühlebach,47.34904,8.56313,Entire home/apt,95,4,78,2022-07-24,1.37,38,331,7,
22951344,RELOC Modern studio in Zurich Oerlikon,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.41584,8.54538,Entire home/apt,130,7,1,2021-12-13,0.11,19,81,1,
22963254,"Great 2 rooms, 2 beds Studio in Zurich center #507",170040283,CityNest,Kreis 4,Werd,47.37228,8.5243,Entire home/apt,125,1,405,2022-08-16,7.20,14,0,73,
23035346,New ! Luxury studio with spectacular views !,13570663,Chris,Kreis 1,Rathaus,47.37384,8.54256,Entire home/apt,130,4,97,2022-07-03,1.72,38,303,3,
23047265,Stadt Zürich 206 -Studio nähe Albisriederplatz(6),19610180,Rossana,Kreis 4,Hard,47.38028,8.50769,Entire home/apt,89,1,66,2022-08-10,1.17,15,315,17,
23099204,Zimmer in supermodernem Appartment mit Tiefgarage.,74438474,Dana,Kreis 7,Hirslanden,47.35717,8.57667,Private room,77,1,24,2022-08-02,0.43,1,49,3,
23100008,Your wonderful home in Zurich city Centre,14217183,Emanuela,Kreis 4,Werd,47.37109,8.52559,Private room,140,4,0,,,1,88,0,
23218385,Deluxe Studio with POCKET WIFI !!,172671195,Maria,Kreis 10,Wipkingen,47.39454,8.52148,Entire home/apt,109,999,218,2022-09-07,3.91,7,312,46,
23322898,Le Bijou Lintheschergasse / Zurich HB 1st floor,475053,James,Kreis 1,City,47.37682,8.53883,Entire home/apt,596,1,40,2022-09-08,0.93,17,337,13,
23323768,Le Bijou Lintheschergasse / Zurich HB 3rd floor,475053,James,Kreis 1,City,47.37798,8.5379,Entire home/apt,689,1,20,2022-09-04,0.44,17,363,6,
23324274,Le Bijou Lintheschergasse / Zurich HB 2nd floor,475053,James,Kreis 1,City,47.37773,8.53801,Entire home/apt,596,1,27,2022-09-12,0.61,17,338,16,
23325594,Le Bijou Lintheschergasse / Zurich HB 4th floor,475053,James,Kreis 1,City,47.37774,8.53983,Entire home/apt,596,1,47,2022-08-24,1.04,17,344,13,
23422713,Room Manesse 3,174690521,Michael,Kreis 3,Alt-Wiedikon,47.36522,8.52109,Private room,52,1,164,2022-09-18,2.95,3,324,48,
23424207,Room Manesse 1,174690521,Michael,Kreis 3,Alt-Wiedikon,47.36731,8.52094,Private room,61,1,91,2022-09-20,1.64,3,87,58,
23428642,Great Studio in Zurich center #303,170040283,CityNest,Kreis 3,Sihlfeld,47.37223,8.5224,Entire home/apt,90,1,247,2022-08-14,4.43,14,0,60,
23445727,Big Attic Apartment Zurich City,34541936,Strahinja,Kreis 4,Hard,47.37843,8.5141,Entire home/apt,230,1,294,2022-01-05,5.31,6,50,8,
23477793,Stylish apartment in trendy Kreis 5,22424188,Natalia,Kreis 5,Gewerbeschule,47.38577,8.52832,Entire home/apt,170,4,6,2021-08-28,0.11,1,0,0,
23515948,Cozy Room in an Apartment  with Balcony!,172332751,Cherly,Kreis 3,Alt-Wiedikon,47.36469,8.51873,Private room,100,7,22,2022-08-05,0.41,1,258,6,
23532672,THE FLAG Zürich - Business Apartment in Altstetten,175646878,THE FLAG Zürich,Kreis 9,Altstetten,47.38737,8.49405,Hotel room,240,1,113,2022-09-19,2.41,4,309,74,
23621941,Hotel Opera Zürich,180734864,Monika,Kreis 8,Mühlebach,47.36548,8.54847,Private room,700,60,6,2019-06-09,0.11,1,365,0,
23738232,Wohnung im Kreis 4,8635618,Ana Marija,Kreis 4,Werd,47.3695,8.52834,Entire home/apt,115,1,9,2022-08-11,0.16,1,116,4,
23868386,### LUXURY City-Apartment ###,71504709,Jens,Kreis 7,Hottingen,47.36794,8.55915,Entire home/apt,199,2,142,2021-01-01,2.59,1,0,0,
23870871,Home Away from Home,50528959,Suzan,Kreis 10,Wipkingen,47.39671,8.51977,Private room,47,30,73,2022-04-24,1.34,2,1,4,
23890113,Zurich chic loft perfect for business or leisure,179524544,Rachelle,Kreis 11,Oerlikon,47.40097,8.54583,Entire home/apt,129,4,41,2022-08-26,0.76,1,241,10,
24054809,Stadt Zürich  4102 Kleines Studio Albisriederplatz,19610180,Rossana,Kreis 4,Hard,47.38049,8.50784,Entire home/apt,78,1,210,2022-09-05,3.87,15,330,46,
24078602,"Zurich - easy,  convenient, cosy",6238643,Bernadette,Kreis 10,Höngg,47.40229,8.49432,Private room,54,2,6,2019-11-30,0.12,2,186,0,
24118404,Superb Suite “POCKET WIFI” 10´to Zürich Centre,172671195,Maria,Kreis 10,Wipkingen,47.39501,8.52081,Entire home/apt,170,999,138,2022-02-01,2.54,7,0,9,
24125972,Elegant Apartment  with POCKET WIFI !!!,172671195,Maria,Kreis 10,Wipkingen,47.39355,8.52076,Entire home/apt,109,999,233,2022-09-05,4.28,7,115,65,
24193619,"Zentrale, moderne Attikawohnung mit Dachterrrassen",142597918,Micaela,Kreis 11,Oerlikon,47.40995,8.54569,Entire home/apt,156,3,16,2022-06-05,0.30,1,60,2,
24235931,Fantastic 1 BR flat / city center (Fröhlich 1),23561865,Tania,Kreis 8,Seefeld,47.35487,8.55661,Entire home/apt,173,2,59,2022-08-18,1.11,20,0,16,
24239158,Bright & Stylish 1BR - Near Google HQ & Center,3528377,Marc,Kreis 3,Alt-Wiedikon,47.36696,8.52266,Entire home/apt,192,1,99,2022-09-04,1.83,16,345,20,
24239801,Stylish 1BR With Balcony - Near Google HQ & Center,3528377,Marc,Kreis 3,Alt-Wiedikon,47.36696,8.52266,Entire home/apt,212,1,208,2022-09-03,3.84,16,345,78,
24239960,Bright & Stylish 1BR - Near Google HQ & Center '2,3528377,Marc,Kreis 3,Alt-Wiedikon,47.36696,8.52266,Entire home/apt,209,1,148,2022-09-08,2.75,16,355,47,
24240089,Unique 3BR Rooftop Duplex - Near Google HQ&Center,3528377,Marc,Kreis 3,Alt-Wiedikon,47.36696,8.52266,Entire home/apt,490,2,116,2022-09-07,2.17,16,171,29,
24256245,Flat in Kreis 3,8410320,André,Kreis 3,Sihlfeld,47.37068,8.51172,Private room,133,3,9,2021-11-12,0.17,1,173,1,
24276881,very nice single room,134482609,Residence Hotel Swiss,Kreis 9,Altstetten,47.38802,8.49209,Private room,75,7,24,2022-06-06,0.45,10,0,3,
24318198,very nice double room/1 - 2 guests,134482609,Residence Hotel Swiss,Kreis 9,Altstetten,47.38802,8.49209,Private room,98,7,6,2022-07-03,0.12,10,0,2,
24326896,Great Studio in Zurich center #305,170040283,CityNest,Kreis 4,Werd,47.37351,8.52354,Entire home/apt,112,1,328,2022-08-14,6.06,14,0,72,
24366384,"Erleben Sie Zürich, Apart. 03",84830246,Bandula,Kreis 5,Gewerbeschule,47.38378,8.52972,Entire home/apt,65,1,95,2020-03-01,1.76,6,0,0,
24369573,Great Studio in Zurich center #101,170040283,CityNest,Kreis 4,Werd,47.37226,8.52364,Entire home/apt,108,1,253,2022-07-23,4.75,14,0,60,
24372937,Great Studio in Zurich center #201,170040283,CityNest,Kreis 4,Werd,47.37351,8.52363,Entire home/apt,95,1,200,2022-08-14,3.72,14,0,29,
24376973,Great Studio in Zurich center #502,170040283,CityNest,Kreis 4,Werd,47.37324,8.52399,Entire home/apt,148,1,254,2022-07-31,4.74,14,0,70,
24377344,Great Studio in Zurich center #503,170040283,CityNest,Kreis 4,Werd,47.37297,8.52229,Entire home/apt,94,1,171,2022-07-29,3.20,14,0,1,
24383833,Great Studio in Zurich center #504,170040283,CityNest,Kreis 3,Sihlfeld,47.3718,8.52279,Entire home/apt,96,1,297,2022-08-16,5.65,14,0,84,
24386135,Great Studio in Zurich center #405,170040283,CityNest,Kreis 3,Sihlfeld,47.37172,8.52269,Entire home/apt,119,1,277,2022-08-15,5.20,14,0,45,
24387855,Great Studio in Zurich center #505,170040283,CityNest,Kreis 4,Werd,47.3733,8.52265,Entire home/apt,109,1,237,2022-08-12,4.42,14,0,44,
24433771,Watch Sunrises From an Apartment in a Century-Old Mansion,104788688,Beat,Kreis 10,Höngg,47.40449,8.48669,Entire home/apt,333,2,68,2022-08-10,1.29,2,22,2,
24515415,"Zentral in der Limmatstadt Zürich,  Apart. 01",84830246,Bandula,Kreis 5,Gewerbeschule,47.3838,8.52873,Entire home/apt,80,1,64,2020-10-02,1.23,6,0,0,
24566855,"Erlebe die Vielfalt von Zürich,  Apart. 04",84830246,Bandula,Kreis 5,Gewerbeschule,47.38216,8.53026,Entire home/apt,65,1,70,2020-03-06,1.31,6,0,0,
24688807,Room 2 Double room with a balcony,40667302,Peter/Engin,Kreis 7,Fluntern,47.37784,8.55845,Private room,150,1,10,2022-08-31,0.19,14,265,3,
24768262,Comfort apartment in Zurich. Close to tram.,47315876,Jakub,Kreis 9,Albisrieden,47.36939,8.49282,Entire home/apt,87,3,23,2020-12-08,0.44,1,1,0,
24787409,Room for 2 in Apartment near the lake.,17781166,Moeen,Kreis 2,Wollishofen,47.34133,8.52947,Private room,96,1,1,2018-09-16,0.02,1,179,0,
24802237,"bright,modern & spacious room in the heartofZürich",12150076,Debi,Kreis 8,Weinegg,47.36343,8.55644,Private room,57,30,1,2018-07-10,0.02,3,297,0,
24878068,"Luxury apartment, two blocks away from Lake Zurich",126275617,C,Kreis 8,Weinegg,47.36378,8.55656,Entire home/apt,120,1,5,2021-07-27,0.28,1,0,0,
24914142,Feel at home in this beautiful apartment + balcony,138572427,Larissa,Kreis 9,Altstetten,47.38583,8.50034,Entire home/apt,75,4,10,2022-07-03,0.19,1,0,4,
24925488,Comfortable room in Zurich - Oerlikon,186399063,Josie,Kreis 11,Oerlikon,47.41311,8.54414,Private room,114,3,4,2019-09-06,0.08,1,354,0,
25045177,"Calm city house, 20 min. from city centre & lake",140101426,Anila,Kreis 9,Altstetten,47.38795,8.48011,Entire home/apt,300,5,3,2019-01-02,0.06,1,0,0,
25046063,Schmuckes Einzelzimmer,134482609,Residence Hotel Swiss,Kreis 9,Altstetten,47.38802,8.49209,Private room,75,7,25,2022-08-31,0.47,10,0,6,
25072390,3 Room Flat in Zürich‘s top central location,163720139,Daniel,Kreis 7,Hirslanden,47.36325,8.55957,Entire home/apt,200,2,55,2022-09-19,1.32,1,146,23,
25182723,Stadt Zürich Guesthouse ( Zimmer 4),19610180,Rossana,Kreis 9,Albisrieden,47.37994,8.48114,Private room,48,5,15,2021-10-31,0.30,15,145,1,
25222128,"Geniessen Sie die Vielfalt von Zürich,  Apart. 02",84830246,Bandula,Kreis 5,Gewerbeschule,47.3825,8.52844,Entire home/apt,65,2,3,2019-09-19,0.06,6,0,0,
25436446,"Cosy, beautiful room. Suitable for home office.",14673570,Paula,Kreis 9,Altstetten,47.38777,8.48239,Private room,90,1,16,2022-09-03,1.24,1,266,15,
25575639,Superb Bright Apartment  with POCKET WIFI !!,172671195,Maria,Kreis 10,Wipkingen,47.39362,8.52169,Entire home/apt,109,999,259,2022-09-03,4.96,7,287,62,
25651402,Loft Wohnung  mit privat Dachterrasse,6251051,Leona,Kreis 8,Seefeld,47.35983,8.55046,Entire home/apt,467,1,31,2022-08-16,0.60,1,140,15,
25716104,"Zürich wartet auf Sie, Apart. 05",84830246,Bandula,Kreis 5,Gewerbeschule,47.38256,8.52993,Entire home/apt,60,1,95,2020-03-17,1.82,6,0,0,
25862855,Very Central Studio next to Enge,194310945,Yannis,Kreis 2,Enge,47.36487,8.53235,Entire home/apt,95,2,126,2021-12-09,2.42,1,0,12,
25865567,"Zimmer mit Südbalkon, hell, ruhig, zentral",27902480,Susanne,Kreis 3,Alt-Wiedikon,47.35861,8.51649,Private room,45,1,19,2022-04-25,0.51,2,296,7,
25966443,Beautiful 3 Room Apartment,18029140,ShinyE,Kreis 5,Escher Wyss,47.39021,8.523,Entire home/apt,170,7,2,2020-02-07,0.04,1,109,0,
25995484,"Romantic garden view, calm & stylish",9220328,Duri,Kreis 6,Oberstrass,47.391,8.5478,Entire home/apt,125,2,113,2022-09-02,2.17,3,330,36,
26006157,"Historic, calm & stylish",9220328,Duri,Kreis 6,Oberstrass,47.391,8.5478,Entire home/apt,100,2,70,2022-09-18,1.35,3,281,17,
26046317,Suite in Private Apartment near Zurich Bellevue,2769325,Simon,Kreis 8,Mühlebach,47.35811,8.55407,Private room,95,2,141,2022-09-11,2.72,1,0,23,
26142789,Best address in quiet area with great views,13570663,Chris,Kreis 1,Lindenhof,47.37367,8.53907,Entire home/apt,85,14,35,2022-09-01,0.68,38,266,13,
26195945,"Zurich Old Town, Studio - exclusive",58977221,Trudi,Kreis 1,Rathaus,47.36939,8.54563,Private room,145,2,63,2022-08-24,1.24,2,197,19,
26223531,beautiful big Private room,197027500,Anouar,Kreis 7,Hirslanden,47.36089,8.56275,Private room,65,7,43,2022-06-30,0.83,1,1,3,
26348949,Feeling Home in Zurich,196642752,Anina,Kreis 1,Lindenhof,47.37287,8.53854,Entire home/apt,99,1,352,2022-09-19,6.85,1,9,145,
26414826,Central & cosy apartment in calm area,198265997,Mia,Kreis 7,Hottingen,47.36591,8.55055,Entire home/apt,147,3,4,2022-01-09,0.08,9,53,1,
26417842,Cosy & quiet studio in peaceful area,198265997,Mia,Kreis 7,Hottingen,47.36584,8.55204,Entire home/apt,149,7,5,2022-08-28,0.10,9,82,2,
26702871,newly renovated apartment in the heart of Zurich,12569223,Felix,Kreis 10,Wipkingen,47.39452,8.53117,Entire home/apt,300,13,0,,,1,267,0,
26703120,Stylish Apartment on restaurant street yet quiet,185739676,Chinedu Osben,Kreis 5,Gewerbeschule,47.3842,8.52824,Entire home/apt,68,13,9,2021-06-05,0.26,1,0,0,
26703294,B&B Villa Zurichberg,94601949,Judy,Kreis 7,Fluntern,47.37767,8.56681,Private room,1000,2,202,2022-09-09,3.97,5,238,41,
26709811,Cute apartment in Kreis 3,200074971,Claudia,Kreis 3,Alt-Wiedikon,47.36668,8.51158,Entire home/apt,85,10,6,2022-09-16,0.60,1,0,6,
26812516,Cosy room in a loft with a terrace and own balcony,13365928,Maher,Kreis 2,Enge,47.36083,8.5253,Private room,69,3,82,2021-09-03,1.66,3,0,0,
26938547,"Modern apt, 100m shop.centre ,10min city, bus 3min",4452206,Louisa,Kreis 9,Altstetten,47.38708,8.49633,Entire home/apt,240,5,7,2022-01-04,0.14,4,326,1,
27047491,Loft-Maisonette in historic industrial building,2412125,Jacqueline & Markus,Kreis 3,Sihlfeld,47.37977,8.50612,Entire home/apt,160,5,45,2022-08-27,0.90,1,224,12,
27095872,"3 room ( 2BD) ground-floor apartment, Zurich city",34541936,Strahinja,Kreis 4,Hard,47.37907,8.51312,Entire home/apt,130,23,210,2022-08-30,4.16,6,31,19,
27106373,Peaceful and close to the city center 5 min away,135091719,Luwi,Kreis 10,Wipkingen,47.39318,8.53129,Entire home/apt,150,5,6,2022-07-15,0.15,1,0,2,
27144951,Brandnew studio-suite with balcony,13570663,Chris,Kreis 8,Seefeld,47.35767,8.55422,Entire home/apt,110,4,93,2022-08-16,1.89,38,342,26,
27151703,"Cosy, perfectly located Flat in Zürich-Wiedikon",19724612,Tania,Kreis 3,Sihlfeld,47.37059,8.51384,Entire home/apt,89,7,2,2019-09-24,0.05,1,0,0,
27161258,Your attic in the trend area Zurich close to lake,204499203,Marin,Kreis 8,Mühlebach,47.35647,8.5575,Entire home/apt,125,5,7,2022-08-29,0.14,1,232,1,
27329991,Modern flat in the heart of Zurich,90183625,Christos,Kreis 3,Sihlfeld,47.37516,8.515112,Entire home/apt,180,6,6,2022-09-10,0.37,1,2,4,
27373368,Cozy studio near to the center with parking.,130013559,Jordi,Kreis 11,Affoltern,47.42016779999999,8.5047952,Entire home/apt,200,1,0,,,2,365,0,
27400610,Cozy & Spacious Downtown Studio Apartment,15038541,Cher.,Kreis 4,Werd,47.37372,8.52188,Entire home/apt,96,1,248,2022-09-19,4.95,8,27,61,
27412907,2 room (1BR) flat Zurich City,34541936,Strahinja,Kreis 4,Hard,47.37766,8.51351,Entire home/apt,100,22,214,2022-08-04,4.25,6,0,4,
27453361,Lovely flat in the heart of Zurich,5434247,Andrea,Kreis 2,Enge,47.35853,8.52861,Entire home/apt,93,90,1,2021-05-25,0.06,1,285,0,
27464593,Room in cosy apartment in the heart of Zurich,26056192,Jérôme,Kreis 4,Werd,47.37257,8.52883,Private room,99,9,2,2018-09-22,0.04,1,83,0,
27501042,Great Studio in Zurich center #304,170040283,CityNest,Kreis 4,Werd,47.3724,8.52293,Entire home/apt,96,1,289,2022-08-12,5.76,14,0,59,
27519163,Neue moderne 2.5 Zimmer Wohnung,80190516,Pascal,Kreis 11,Seebach,47.42629,8.54406,Entire home/apt,130,3,6,2020-09-25,0.12,1,0,0,
27595070,N5 Apartment in the heart of Zurich,12886487,Stephanie,Kreis 1,Rathaus,47.37583,8.54434,Entire home/apt,574,1,36,2022-09-11,0.91,91,303,24,
27596262,ZH Tiger - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38691,8.49168,Entire home/apt,575,1,6,2022-07-07,0.14,91,304,3,
27596263,ZH Tiger I - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38612,8.49211,Entire home/apt,575,1,3,2019-08-31,0.07,91,207,0,
27596264,ZH Tiger II - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38552,8.49362,Entire home/apt,575,1,2,2021-11-18,0.10,91,306,1,
27596266,ZH Jaguar - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38535,8.49344,Entire home/apt,575,1,11,2022-01-30,0.24,91,302,1,
27596267,ZH Tiger III - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38472,8.49316,Entire home/apt,575,1,3,2022-03-03,0.08,91,0,2,
27596269,ZH Jaguar I - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38657,8.4934,Entire home/apt,575,1,0,,,91,266,0,
27596270,ZH Jaguar III - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38495,8.4917,Entire home/apt,575,1,2,2021-07-24,0.06,91,85,0,
27596271,ZH Jaguar II - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38482,8.49314,Entire home/apt,575,1,9,2022-04-22,0.19,91,270,2,
27596273,ZH Lion - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38472,8.49359,Entire home/apt,575,1,12,2021-02-28,0.26,91,268,0,
27596274,ZH Lion I - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.3863,8.49225,Entire home/apt,575,1,4,2019-10-30,0.11,91,85,0,
27596275,ZH Lion II - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38679,8.49366,Entire home/apt,575,1,0,,,91,146,0,
27596279,ZH Lion III - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38533,8.49174,Entire home/apt,575,1,0,,,91,176,0,
27607825,"Centrally located, Spacious Modern Apartment",67017419,Himanshu And Vishvala,Kreis 10,Höngg,47.39916,8.50557,Entire home/apt,296,3,41,2022-07-29,0.83,1,335,8,
27655386,Villa Kunterbunt,208638787,Ursula,Kreis 11,Oerlikon,47.40757,8.53859,Private room,240,1,0,,,1,180,0,
27894926,Gästezimmer in Zürich Oerlikon,108241939,Olivier,Kreis 11,Oerlikon,47.41299,8.55808,Private room,40,1,25,2020-11-18,0.51,1,0,0,
27986363,Beautiful room in a loft in the middle of Zurich,13365928,Maher,Kreis 2,Enge,47.3614,8.5274,Private room,79,3,50,2022-06-01,1.01,3,0,4,
28061232,"Close to public transportation, convenient (2.)",3592245,Fabio,Kreis 6,Unterstrass,47.39901,8.54151,Private room,60,2,10,2022-05-01,0.23,4,21,2,
28143273,1.5 room apartment in Zurich (SH-2.5L),25291258,Delta Estates,Kreis 11,Oerlikon,47.40081,8.54467,Entire home/apt,96,7,5,2022-02-01,0.11,25,142,3,
28196760,large and modern apartment in the heart of Zurich!,7968465,Mirjam,Kreis 4,Langstrasse,47.37899,8.52141,Entire home/apt,105,3,22,2022-08-14,0.45,1,0,5,
28234456,Family Royal Suite 44m2 at the best area 3.3,13570663,Chris,Kreis 8,Mühlebach,47.35766,8.55473,Entire home/apt,124,4,41,2022-05-22,0.90,38,331,8,
28242140,Executive 3BR Centrally Located + Balcony,3528377,Marc,Kreis 4,Hard,47.38502,8.50769,Entire home/apt,375,2,157,2022-09-05,3.19,16,329,46,
28245082,Executive 1BR Centrally Located,3528377,Marc,Kreis 4,Hard,47.38526,8.50764,Entire home/apt,173,2,126,2022-09-06,2.56,16,341,19,
28245449,Private room near Airport,62365066,Samir,Kreis 11,Seebach,47.42875,8.54119,Private room,30,1,31,2022-08-15,0.64,1,0,16,
28272792,Private Bedroom&  HomeOffice@ Zürichberg,94601949,Judy,Kreis 7,Hottingen,47.37602,8.5658,Private room,89,1,75,2021-11-10,1.53,5,265,1,
28277379,HomeOffice with private Balcony  & Lakeview🇨🇭,94601949,Judy,Kreis 7,Fluntern,47.37672,8.56733,Private room,150,1,17,2022-06-10,0.40,5,284,3,
28284155,"1.5 Zimmer WG im Zentrum von Zürich, Stauffacher",9179543,Dein,Kreis 4,Langstrasse,47.37443,8.52931,Private room,300,1,3,2019-07-16,0.07,1,83,0,
28407232,Stadt Zürich12 helles und gemütliches Appartement,19610180,Rossana,Kreis 9,Altstetten,47.38182,8.48131,Entire home/apt,85,30,12,2021-12-16,0.25,15,53,1,
28428989,2.5 room apartment in Zurich (SH-2.4R),25291258,Delta Estates,Kreis 11,Oerlikon,47.40145,8.54554,Entire home/apt,119,7,21,2022-09-11,0.53,25,127,11,
28445279,New little boutique Studio at best area,13570663,Chris,Kreis 8,Seefeld,47.35817,8.55294,Private room,95,4,57,2022-08-27,1.16,38,315,16,
28484637,"Sunny, central and peaceful home at the river",5217107,Emre,Kreis 6,Unterstrass,47.38692,8.53577,Entire home/apt,110,4,5,2021-08-19,0.10,1,0,0,
28598484,Heart Old Town 2min to river/lake -Downtown Zürich,14273058,Julien,Kreis 1,Rathaus,47.37334,8.54476,Entire home/apt,441,3,107,2022-08-26,2.20,1,316,22,
28607214,Zimmer mit eigenem Bad / room with own bath,2904606,Sigrid,Kreis 7,Hottingen,47.36878,8.55702,Private room,89,5,18,2022-09-18,0.37,3,88,11,
28620125,Family Royal Suite 44m2 at the best area 3.3,13570663,Chris,Kreis 8,Seefeld,47.35773,8.55275,Entire home/apt,124,4,56,2022-08-26,1.15,38,338,27,
28701312,Brandnew Family Suite at the best area 2.2,13570663,Chris,Kreis 8,Mühlebach,47.35912,8.55318,Entire home/apt,95,4,87,2022-09-06,1.81,38,303,24,
28727397,Loft with view over Zurich,101573780,Michael,Kreis 9,Altstetten,47.38727,8.49311,Entire home/apt,90,6,39,2022-06-05,0.81,1,16,2,
28766337,New boutique suite at the best area of Zürich,13570663,Chris,Kreis 8,Seefeld,47.35787,8.55297,Entire home/apt,125,4,73,2022-08-21,1.52,38,290,21,
28792518,Great new studio for a great rate (3.1.),13570663,Chris,Kreis 8,Seefeld,47.35779,8.55328,Entire home/apt,105,4,61,2022-09-06,1.28,38,287,17,
28848808,kleine Auszeit nahe am ETH Hönggerberg/Kieferberg,216926855,Osaro,Kreis 11,Affoltern,47.41283,8.51578,Private room,54,5,26,2022-09-16,3.11,1,31,26,
28884429,New: Offer for luxury apartment with balcony 4.2.,13570663,Chris,Kreis 8,Mühlebach,47.3593,8.55429,Entire home/apt,116,4,91,2022-09-08,1.97,38,305,31,
28909599,Junior Suite at the best area of Zürich,13570663,Chris,Kreis 8,Mühlebach,47.35887,8.55399,Entire home/apt,95,4,60,2022-08-28,1.28,38,311,21,
28944839,Suite Zurichberg,94601949,Judy,Kreis 7,Fluntern,47.37726,8.56566,Private room,150,1,24,2022-08-16,0.50,5,279,4,
