id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38354161,Loft with view over the city at the edge of Zurich,28897695,Tobi,Kreis 10,Höngg,47.40603,8.48159,Entire home/apt,160,3,25,2022-03-12,0.74,1,0,6,
38390111,"Elegant home in a home, close to ETH Hönggerberg",292287241,Tina,Kreis 10,Höngg,47.40165,8.50117,Entire home/apt,104,3,6,2022-06-11,0.18,1,93,3,
38400419,UNIQUE ecological housing - just like at home,18550525,Elena,Kreis 9,Altstetten,47.38743,8.48272,Entire home/apt,166,2,30,2022-05-29,1.92,1,284,21,
38454790,Sunny private room,287207007,Marisa,Kreis 12,Hirzenbach,47.40586,8.58678,Private room,38,1,79,2020-09-06,2.33,1,0,0,
38486755,Stylish with Amazing Natural Light! POCKET WIFI !,172671195,Maria,Kreis 10,Wipkingen,47.39358,8.52173,Entire home/apt,109,999,23,2022-03-07,0.68,7,269,1,
38539804,full modern flat - 5 m walk 2 Lake,71465286,Mathias,Kreis 2,Enge,47.35581,8.52964,Entire home/apt,95,10,2,2019-09-21,0.06,1,0,0,
38540843,Friendly Hostel 1,293156053,Lena,Kreis 1,Lindenhof,47.37061,8.54095,Shared room,148,1,22,2022-06-09,0.65,3,266,14,
38566045,RELOC Tastefully furnished Studio in ZH,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.41472,8.54396,Entire home/apt,125,7,11,2021-12-03,0.51,18,146,5,
38567062,Hotel Glockenhof Zürich,294255030,Matthias,Kreis 1,City,47.37244,8.53544,Hotel room,340,1,0,,,1,326,0,
38567484,cosy 2 room flat in central location,2271733,Jörg,Kreis 3,Alt-Wiedikon,47.36019,8.52268,Entire home/apt,120,5,10,2021-10-16,0.33,2,77,2,
38630825,Zürich Modern House,77788680,Giorgia,Kreis 4,Werd,47.37268,8.52651,Private room,150,30,0,,,1,151,0,
38631483,Zimmer Orange,295058113,Andrea,Kreis 11,Oerlikon,47.40639,8.54706,Private room,80,3,11,2022-04-30,0.34,7,41,1,
38632424,Zimmer Zebra,295058113,Andrea,Kreis 11,Oerlikon,47.40826,8.54878,Private room,65,3,6,2022-02-08,0.29,7,23,3,
38632737,Wohnung Oli,295058113,Andrea,Kreis 11,Oerlikon,47.40647,8.54768,Entire home/apt,198,4,11,2022-01-03,0.45,7,0,9,
38633602,☀City-Studio☀Home Office Ready☀WiFi&Netflix,1329022,Ilan & Anna,Kreis 3,Sihlfeld,47.37302,8.51875,Entire home/apt,99,3,50,2022-06-13,1.58,1,171,25,
38655391,"Gemütliche 2,5 Zimmerwohnung",122650711,Dario,Kreis 12,Schwamendingen-Mitte,47.40472,8.57047,Entire home/apt,95,3,13,2022-05-29,0.40,1,57,9,
38656408,Fully furnished Studio available for rent daily,68198766,Ambreen,Kreis 1,City,47.36873,8.53853,Entire home/apt,105,10,0,,,1,327,0,
38660605,"140m2 top central(old town), stylish 1br apartment",64807566,Anna,Kreis 1,Lindenhof,47.37133,8.54047,Entire home/apt,323,1,3,2022-05-08,0.09,1,137,1,
38686017,Bali meets Zürich,15407049,Karin,Kreis 7,Hirslanden,47.36454,8.56648,Entire home/apt,190,14,4,2021-04-05,0.23,1,0,0,
38689213,Large Fully Equipped Room - Zurich,3528377,Marc,Kreis 9,Albisrieden,47.37585,8.4835,Private room,90,1,2,2020-02-22,0.07,15,174,0,
38713799,Cute and central studio. 10 min to HB or lake,25107983,Lana,Kreis 4,Werd,47.37091,8.52796,Entire home/apt,120,7,2,2021-10-18,0.23,1,77,2,
38812298,Modern Bedroom close to City Centre & Airport,28958944,Timo,Kreis 11,Oerlikon,47.41059,8.53644,Private room,57,1,23,2020-11-01,0.69,1,0,0,
38904357,"Schönes grosses, sonniges Apartment / Studio 50 qm",244894367,Lena,Kreis 7,Witikon,47.35996,8.59117,Entire home/apt,75,1,0,,,3,327,0,
38925931,Zimmer Sole,295058113,Andrea,Kreis 11,Oerlikon,47.40678,8.54767,Private room,80,3,3,2021-02-28,0.11,7,2,0,
39071086,Fully Equipped Room - Zurich,3528377,Marc,Kreis 9,Albisrieden,47.37728,8.48299,Private room,90,1,3,2020-02-14,0.10,15,266,0,
39083426,The Signature Maisonette Riverside,221132828,Zurichhome,Kreis 2,Enge,47.36836,8.53728,Entire home/apt,145,28,7,2020-08-06,0.22,2,328,0,
39170245,Apartement private in Zürich Center,19898314,Katarína,Kreis 3,Alt-Wiedikon,47.36609,8.52114,Entire home/apt,130,7,1,2019-11-20,0.03,3,82,0,
39171356,Kreis 7  - Room in Penthouse,43111694,Susanna,Kreis 7,Witikon,47.357605,8.599305,Private room,32,28,13,2022-05-31,0.40,10,71,3,
39196674,Stadt Zürich 4502-kleines Studio Albisriederplatz,19610180,Rossana,Kreis 3,Sihlfeld,47.37942,8.50621,Entire home/apt,68,1,56,2022-06-12,1.74,15,291,26,
39210616,Senioren-Residenz Segeten Zürich Witikon,300884907,Senioren Residenz Segeten,Kreis 7,Witikon,47.35679,8.59408,Entire home/apt,210,2,1,2021-08-18,0.10,1,365,1,
39220174,Bright & quiet room with private bathroom Oerlikon,300955079,Nicole,Kreis 11,Seebach,47.42046,8.53931,Private room,70,2,25,2022-06-03,0.80,1,0,9,
39229631,Cosy flat in the heart of trendy Zurich,5956800,Céline,Kreis 3,Sihlfeld,47.37249,8.51675,Entire home/apt,90,5,16,2022-05-30,0.52,1,15,10,
39253627,Roof-Apartment in Zürich,62495262,Alban,Kreis 2,Wollishofen,47.33484,8.5286,Private room,71,2,1,2021-12-20,0.16,1,143,1,
39334649,Garden Apartment with pool,16755505,Peter,Kreis 10,Höngg,47.40109,8.50269,Entire home/apt,206,4,31,2022-05-29,1.15,1,102,13,
39572473,"Am Fusse des Uetlibergs, ruhig und zentral",304053893,Sonia,Kreis 3,Alt-Wiedikon,47.35902,8.51672,Private room,42,30,4,2021-12-01,0.18,1,97,2,
39581430,Cosy Studio with a separate entrance and bathroom,141696453,Enrique,Kreis 10,Höngg,47.40588,8.48537,Private room,50,2,72,2022-06-19,2.25,1,197,47,
39587270,Rooftop in the heart of the City,304176079,Robert,Kreis 2,Enge,47.36903,8.5349,Entire home/apt,220,7,0,,,1,82,0,
39597292,wiesen,302593800,用户5088,Kreis 11,Seebach,47.41619,8.54744,Private room,48,3,1,2019-10-26,0.03,1,21,0,
39600156,Platte200 im Univiertel,304271396,Platte 200,Kreis 7,Fluntern,47.3749,8.55268,Private room,77,1,94,2022-06-06,2.90,2,342,40,
39772463,"aja Hotel Zürich, Comfort double room",305262465,Aja Zürich,Kreis 9,Altstetten,47.39337,8.4846,Private room,210,1,2,2022-05-29,0.07,4,313,1,
39772534,"aja Hotel Zürich, Superior double room",305262465,Aja Zürich,Kreis 9,Altstetten,47.39337,8.4846,Private room,235,1,0,,,4,363,0,
39828123,Luxury Suite with amazing views to the old town !,13570663,Chris,Kreis 1,Hochschulen,47.37136,8.54775,Entire home/apt,116,4,29,2022-03-27,0.91,37,323,17,
39839466,Attractive Loft Style Apartment in Central Zurich,201063228,Henrik,Kreis 2,Enge,47.3687,8.53527,Entire home/apt,135,5,22,2021-09-26,0.73,1,8,9,
39945565,2.5 room apartment,181838717,Riccardo,Kreis 7,Witikon,47.35794,8.58881,Private room,45,1,14,2022-05-13,0.44,1,111,9,
39971447,Cozy room in Zurich,80437837,Min,Kreis 11,Oerlikon,47.40351,8.55275,Private room,48,1,26,2021-11-22,0.83,1,0,15,
40007078,Outstanding CITYLOFT - 3mins walk from Zurich Lake,159767196,Laura,Kreis 2,Wollishofen,47.34511,8.53124,Entire home/apt,90,5,2,2021-11-17,0.07,1,0,1,
40046792,A green oasis in the middle of Zurich,24107467,Guy,Kreis 10,Wipkingen,47.389,8.53534,Private room,80,20,0,,,1,0,0,
40164601,Apartment in the heart of the Old Town,70291646,Sofia Sara,Kreis 1,Lindenhof,47.37448,8.5389,Entire home/apt,130,1,6,2020-07-04,0.20,4,0,0,
40223384,1 Bedroom Apartment Mini,16703823,Vision AG Neustadtstrasse,Kreis 2,Wollishofen,47.35265,8.53007,Entire home/apt,153,2,0,,,70,5,0,
40245085,1 Bedroom Apartment Senior,16703823,Vision AG Neustadtstrasse,Kreis 2,Wollishofen,47.35265,8.53007,Entire home/apt,273,2,0,,,70,0,0,
40246115,Studio Apartment Junior,16703823,Vision AG Neustadtstrasse,Kreis 2,Wollishofen,47.35265,8.53007,Entire home/apt,159,2,0,,,70,0,0,
40247218,Studio Apartment Senior,16703823,Vision AG Neustadtstrasse,Kreis 2,Wollishofen,47.35265,8.53007,Entire home/apt,219,2,1,2021-09-09,0.10,70,0,1,
40250900,2 Bedroom Apartment Senior,16703823,Vision AG Neustadtstrasse,Kreis 2,Wollishofen,47.35265,8.53007,Entire home/apt,334,2,0,,,70,15,0,
40267895,neues Studio mit wunderschöner Aussicht auf Zürich,88347756,Arri,Kreis 3,Friesenberg,47.35806,8.49732,Entire home/apt,89,5,29,2022-05-08,0.96,1,237,10,
40276545,Cozy Luxurious Room,50528959,Suzan,Kreis 10,Wipkingen,47.3945,8.51886,Private room,35,30,13,2022-05-31,0.45,2,0,5,
40277786,Studio Apartment Senior,16703823,Vision AG Neustadtstrasse,Kreis 3,Sihlfeld,47.37072,8.51468,Entire home/apt,142,2,6,2022-03-05,0.25,70,4,2,
40301864,1 Bedroom Apartment Junior,16703823,Vision AG Neustadtstrasse,Kreis 3,Sihlfeld,47.37072,8.51468,Entire home/apt,142,2,1,2021-08-15,0.10,70,0,1,
40341500,Grosszügige 1.5 Zimmer Wohnung mit sonnigem Balkon,2271733,Jörg,Kreis 2,Enge,47.35408,8.52575,Entire home/apt,122,3,16,2022-02-20,0.52,2,109,7,
40403482,"Bedroom Central station, bars, restaurants.",158560718,Leandro,Kreis 4,Langstrasse,47.37929,8.52707,Private room,78,1,16,2022-06-12,0.57,1,153,15,
40495949,"One bedroom , furnished with designer furniture",3556716,Bogdan Jonathan,Kreis 11,Affoltern,47.41497,8.51393,Private room,69,6,6,2021-10-02,0.20,1,296,3,
40496164,very nice single room,134482609,Residence Hotel Swiss,Kreis 9,Altstetten,47.38804,8.49213,Private room,69,7,2,2021-08-16,0.09,10,22,1,
40525456,2 Bedroom Apartment Junior,16703823,Vision AG Neustadtstrasse,Kreis 3,Sihlfeld,47.37072,8.51468,Entire home/apt,218,2,1,2021-08-25,0.10,70,35,1,
40544740,Living & Homeoffice Nähe near Paradeplatz,13570663,Chris,Kreis 2,Enge,47.36646,8.53281,Entire home/apt,120,4,21,2022-05-23,0.68,37,274,11,
40572934,Brandnew studio with amazing views to the city,13570663,Chris,Kreis 2,Enge,47.36667,8.53173,Entire home/apt,131,4,17,2022-06-01,0.60,37,291,14,
40579348,Brandnew quiet studio in the city center,13570663,Chris,Kreis 2,Enge,47.36635,8.53318,Entire home/apt,120,4,14,2022-05-29,0.47,37,306,13,
40580450,Luxus living&homeoffice Boutiquestudio Paradeplatz,13570663,Chris,Kreis 2,Enge,47.36828,8.53312,Entire home/apt,120,4,30,2022-06-07,1.03,37,294,23,
40582267,Brandnew quite Boutique studio in city center,13570663,Chris,Kreis 2,Enge,47.36687,8.53187,Entire home/apt,95,4,22,2022-05-29,0.72,37,282,14,
40582771,New Boutique Studio with dreamviews at the center,13570663,Chris,Kreis 2,Enge,47.36825,8.53284,Entire home/apt,95,4,29,2022-06-18,0.95,37,307,16,
40607935,Hippes 4* Hotel im Trendquartier - Einzelzimmer,249003124,Züri,Kreis 5,Escher Wyss,47.38889,8.52105,Private room,523,1,4,2022-04-08,0.57,2,360,4,
40650157,*9MINUTES FROM ZH MAIN STATION* / *SPACIOUS* / *MODERN* / *SURROUNDED BY RESTAURANTS & COFFEES* (A),1229459,Novac,Kreis 7,Hottingen,47.36948,8.55685,Entire home/apt,228,2,56,2022-06-22,1.88,12,5,42,
40650169,*NEW LISTING PRICES* 9MINUTES FROM ZH MAIN STATION* / *SPACIOUS* / *MODERN* (2.OG Hottinger B),1229459,Novac,Kreis 7,Hottingen,47.3685,8.55634,Entire home/apt,162,3,16,2022-06-19,0.54,12,4,2,
40667504,Beautiful flat in eclectic Zurich,7546337,Alexandra,Kreis 4,Langstrasse,47.37997,8.52528,Entire home/apt,92,60,2,2020-12-27,0.09,1,0,0,
40728749,Central city-view penthouse,46226348,Michael,Kreis 6,Unterstrass,47.38636,8.5381,Entire home/apt,169,2,7,2020-10-25,0.23,1,0,0,
40730880,Modern Apartment Fully furnished,48793301,Enzo,Kreis 11,Oerlikon,47.40592,8.54323,Entire home/apt,42,7,4,2022-04-06,0.13,1,1,2,
40797750,Liebevolle Wohnung direkt im Herzen von Zürich,90437848,Lukas,Kreis 4,Langstrasse,47.3807,8.52872,Entire home/apt,324,2,9,2022-06-17,6.59,1,319,9,
40948981,Chalet Style old town of Zurich,319055544,Citystay,Kreis 1,Rathaus,47.37414,8.54362,Entire home/apt,125,28,2,2022-02-19,0.23,1,332,2,
41078449,downtown @ K5 heart of Zurich! (Only for woman),5751120,Sera,Kreis 6,Unterstrass,47.38697,8.53846,Private room,58,4,2,2022-02-20,0.28,1,37,2,
41150515,Double Room with shared bathroom in a pop-up hotel,322266523,Krone,Kreis 1,Rathaus,47.37384,8.54313,Private room,105,7,1,2020-02-20,0.04,9,0,0,
41152425,Amazing Area - Zurich Centre - Private Room,46561854,Carl,Kreis 4,Langstrasse,47.37666,8.52345,Private room,94,14,1,2020-06-27,0.04,3,358,0,
41152711,Zurich Center - Hablo English / Espanol / Frances,46561854,Carl,Kreis 4,Langstrasse,47.37591,8.52354,Entire home/apt,98,7,4,2022-05-26,0.21,3,359,3,
41153191,Full Apartment - Zurich Center,46561854,Carl,Kreis 4,Langstrasse,47.37806,8.52338,Entire home/apt,191,7,1,2020-08-01,0.04,3,358,0,
41223016,Green Marmot Capsule Hotel Zürich,321785453,Mohamed,Kreis 1,Rathaus,47.3693,8.54475,Shared room,70,1,311,2022-06-08,12.85,1,348,228,
41309079,Modern Apartment in Zurich Wiedikon,13916240,Bernhard,Kreis 3,Sihlfeld,47.37108,8.52368,Entire home/apt,74,14,2,2022-05-22,0.07,1,0,1,
41334019,Stadt Zürich kreis 7,274146000,Fangsheng,Kreis 7,Witikon,47.35686,8.59309,Private room,50,10,12,2022-06-12,0.50,1,328,8,
41371724,Oasis on the Zürichberg,19378048,Werner,Kreis 7,Hottingen,47.37116,8.56947,Entire home/apt,120,2,75,2022-06-10,2.75,1,177,46,
41390882,Wohnung direkt am Hauptbahnhof,11271793,Stojna,Kreis 5,Gewerbeschule,47.38199,8.53493,Private room,123,3,3,2020-02-16,0.10,1,0,0,
41396272,"Atelier in Zürich Enge, Kreis 2",325581374,Peter,Kreis 2,Enge,47.3564,8.52464,Entire home/apt,85,2,76,2022-06-22,2.61,1,50,50,
41497338,My little Paradise in Zurich,4904089,Massimo,Kreis 2,Wollishofen,47.3341,8.53502,Entire home/apt,80,14,3,2020-10-26,0.11,1,99,0,
41516267,Wonderful City Center Apartment in Zurich,120856822,Itay,Kreis 3,Sihlfeld,47.37089,8.51895,Private room,150,5,1,2020-03-07,0.04,1,0,0,
41543114,Luxury bedroom in designer apartment,43727226,Bert,Kreis 6,Oberstrass,47.38851,8.54673,Private room,117,1,26,2022-06-23,0.88,1,12,11,
41545910,Superbly well appointed 1 bedroom flat near centre,19959355,Manu,Kreis 3,Alt-Wiedikon,47.36592,8.50806,Entire home/apt,108,4,2,2022-05-23,0.09,2,0,1,
41598413,1 Bedroom Apartment in the Heart of Zurich,107929932,Paolo,Kreis 2,Enge,47.36363,8.52724,Private room,139,4,3,2022-05-31,0.87,1,91,3,
41704969,Central-Private Flat-70m2-Zurich-Sunny-3 Big Beds,32411752,Christopher,Kreis 11,Oerlikon,47.40723,8.53694,Entire home/apt,150,2,9,2022-04-10,0.44,1,46,5,
41728545,"aja Hotel Zürich, Superior room-Early booking rate",305262465,Aja Zürich,Kreis 9,Altstetten,47.39403,8.48344,Private room,235,1,1,2020-08-27,0.04,4,363,0,
41729294,"aja Hotel Zürich, Comfort room- Early booking rate",305262465,Aja Zürich,Kreis 9,Altstetten,47.39413,8.48549,Private room,210,1,0,,,4,313,0,
41773740,Bright apartment with view over Zurich,10369170,Oliver,Kreis 3,Alt-Wiedikon,47.35841,8.51487,Entire home/apt,78,2,11,2021-03-11,0.38,1,0,0,
41819856,"Feel home and connected to centre, bars and nature",36512955,Sonja & Nico,Kreis 3,Sihlfeld,47.36692,8.52334,Private room,80,2,25,2022-06-19,1.73,2,0,23,
41872839,Small hotel room (4.5m2) w/ shared bath,322266523,Krone,Kreis 1,Rathaus,47.37384,8.54313,Private room,70,7,10,2022-05-06,0.34,9,0,8,
41918857,Charming Popup Hotel-Double Room (shared bathroom),322266523,Krone,Kreis 1,Rathaus,47.37384,8.54313,Private room,190,1,31,2022-06-03,1.10,9,172,17,
41918871,Charming Popup Hotel-Single Room (shared bathroom),322266523,Krone,Kreis 1,Rathaus,47.37384,8.54313,Private room,150,1,73,2022-06-07,2.51,9,179,56,
41921096,Penthouse above the clouds (126 m2 / 14. floor),331668558,Osterwalder,Kreis 11,Seebach,47.41736,8.54057,Entire home/apt,345,4,23,2022-06-14,0.95,1,126,11,
42013211,Idylische  2 1/2 Zimmer Altbauwohnung mit Garten,226951233,Sandra,Kreis 2,Wollishofen,47.34093,8.52852,Entire home/apt,150,2,27,2022-06-11,1.18,1,31,17,
42087812,Adios boredom! High quality Studio apartment,83271512,José-Luis,Kreis 8,Seefeld,47.35592,8.55449,Entire home/apt,195,2,18,2022-05-15,0.70,15,0,8,
42088383,LAGOM: Scandi Chic Studio Apartment lake side,83271512,José-Luis,Kreis 8,Seefeld,47.35592,8.55449,Entire home/apt,200,6,16,2021-08-07,0.59,15,75,1,
42103532,Styled & Serviced Aparment 2 mins from the lake,83271512,José-Luis,Kreis 8,Seefeld,47.35592,8.55449,Entire home/apt,195,2,14,2022-01-23,0.70,15,0,7,
42130984,just HYGGE: Comfy Studio Apartment near the lake,83271512,José-Luis,Kreis 8,Seefeld,47.35592,8.55449,Entire home/apt,158,2,24,2022-06-02,0.87,15,0,6,
42218576,THE FLAG Zürich - Comfort Apartment in Altstetten,175646878,THE FLAG Zürich,Kreis 9,Altstetten,47.38842,8.49458,Private room,235,1,22,2022-06-05,1.17,4,339,17,
42240657,THE FLAG Zürich -Executive Apartment in Altstetten,175646878,THE FLAG Zürich,Kreis 9,Altstetten,47.38822,8.49342,Private room,282,1,5,2022-05-28,0.27,4,340,2,
42243057,THE FLAG Zürich -Loft on the rooftop in Altstetten,175646878,THE FLAG Zürich,Kreis 9,Altstetten,47.38649,8.49515,Private room,336,1,23,2022-06-08,0.88,4,328,13,
42268307,Citynah aber ruhig in Zürich,335838018,Alexander,Kreis 7,Witikon,47.3599,8.58379,Private room,120,1,1,2021-10-03,0.11,1,179,1,
42358870,Zürich Urban,200775507,Rosanna,Kreis 2,Wollishofen,47.34014,8.53117,Private room,90,7,1,2021-09-30,0.11,1,333,1,
42372562,Design flat with stunning lake and mountain view,18647788,Eva,Kreis 2,Wollishofen,47.342678,8.535872,Entire home/apt,190,5,0,,,1,0,0,
42451824,Cute apartment in the hearth of zürich,21557553,Samuel,Kreis 4,Werd,47.37392,8.52108,Private room,76,3,11,2022-06-13,0.81,1,145,10,
42579959,Large bedroom  in Design apt. near Paradeplatz,161091005,Reto,Kreis 2,Enge,47.36681,8.53629,Private room,130,30,0,,,3,332,0,
42580336,Casual? Not my style: Large Studio made with love,83271512,José-Luis,Kreis 8,Seefeld,47.35592,8.55449,Entire home/apt,195,6,3,2021-04-05,0.13,15,46,0,
42653666,JOSEFSTRASSE / VIADUKT,3008731,Tamara,Kreis 5,Gewerbeschule,47.3871,8.52496,Private room,55,14,0,,,1,0,0,
42709310,Platte201,304271396,Platte 200,Kreis 7,Fluntern,47.37417,8.55259,Private room,120,1,44,2022-04-10,1.76,2,358,16,
42748334,Cozy apartement close to lake / main station,14380887,Ramona,Kreis 7,Hirslanden,47.36021,8.56809,Entire home/apt,109,7,4,2022-03-13,0.17,1,12,2,
42783913,*Neu eingerichtet* - Wohnung im schönen Kreis 2,34016702,Nico,Kreis 2,Enge,47.36202,8.5273,Entire home/apt,120,4,12,2022-02-19,0.51,2,0,7,
42788275,"City Center / Wollishofen – 3 Bedrooms, 100 sqm",1746873,Frank,Kreis 2,Enge,47.35194,8.52647,Entire home/apt,166,2,60,2022-06-16,2.74,8,12,51,
42788429,"City Center / Wollishofen – 2 BR, spacious, 100sqm",1746873,Frank,Kreis 2,Wollishofen,47.35134,8.52848,Entire home/apt,152,2,9,2020-10-31,0.34,8,0,0,
42788533,"City Center / Wollishofen – Budget 2 Bdrms, view",1746873,Frank,Kreis 2,Wollishofen,47.35305,8.52843,Entire home/apt,156,2,56,2022-06-19,2.74,8,12,46,
42788622,"City Center / Wollishofen – Duplex studio, view",1746873,Frank,Kreis 2,Wollishofen,47.3516,8.52654,Entire home/apt,146,2,56,2022-06-20,2.12,8,6,55,
42803662,Stay in the ♥ of Zurich - Apt in historic building,3516976,Arik,Kreis 1,Lindenhof,47.37207,8.54043,Entire home/apt,400,3,2,2021-12-19,0.25,1,352,2,
42823448,Bright Spacious and Quiet Place,214859939,Raquel,Kreis 9,Altstetten,47.38385,8.48119,Private room,65,30,3,2022-01-16,0.13,1,82,2,
42890195,Stylish bedroom  in Design apt. near Paradeplatz,161091005,Reto,Kreis 2,Enge,47.36603,8.53656,Private room,120,14,1,2021-02-14,0.06,3,148,0,
43033334,Greulich Design & Lifestyle Hotel,342484382,Design & Lifestyle Hotel,Kreis 4,Langstrasse,47.37892,8.52128,Private room,140,14,1,2021-04-30,0.07,1,91,0,
43034262,Wohnen beim Bellevue / See,336827675,Tiziana,Kreis 8,Seefeld,47.36267,8.5495,Entire home/apt,250,4,3,2022-04-29,0.27,14,312,3,
43093051,Hotel Alexander Zürich - Double room (Wlan),342929958,Katharina,Kreis 1,Rathaus,47.37544,8.54419,Private room,691,1,1,2022-05-27,1,6,349,1,
43093457,Alexander Guesthouse Zurich - Double Room (Wlan),342929958,Katharina,Kreis 1,Rathaus,47.37568,8.54451,Private room,885,1,13,2022-05-20,1.12,6,290,13,
43129667,Cozy Flats Züri-7  Attika Wohnung Apt. 7,3146950,Gaby,Kreis 4,Werd,47.37219,8.52848,Entire home/apt,125,4,3,2021-01-19,0.13,9,80,0,
43129826,Hotel Alexander Zürich - Twin bed room(Wlan),342929958,Katharina,Kreis 1,Rathaus,47.37414,8.54344,Private room,790,1,1,2022-03-06,0.27,6,326,1,
43130528,Hotel Alexander Zürich - Single room (Wlan),342929958,Katharina,Kreis 1,Rathaus,47.3758,8.54284,Private room,671,1,1,2022-03-13,0.29,6,356,1,
43144750,Alexander Guesthouse Zürich - Twin room (Wlan),342929958,Katharina,Kreis 1,Rathaus,47.37398,8.54596,Private room,884,1,31,2022-06-14,1.32,6,278,25,
43146058,Alexander Guesthouse - Single room (Wlan),342929958,Katharina,Kreis 1,Rathaus,47.37406,8.5451,Private room,881,1,27,2022-06-13,2.79,6,294,27,
43212796,Entire Design Apartment Central Zurich,161091005,Reto,Kreis 1,City,47.36953,8.53536,Entire home/apt,160,30,5,2022-06-14,0.24,3,74,2,
43234048,Fascinating Maisonette Riverside,344271798,Josephine,Kreis 1,City,47.36941,8.53832,Entire home/apt,249,28,0,,,1,325,0,
43234382,★3BR★LOFT★ ZURICH CITY CENTER ★on 2Levels★6Guests,4416988,Björn,Kreis 5,Escher Wyss,47.39074,8.51708,Entire home/apt,403,2,83,2022-06-20,3.27,1,64,41,
43246209,SUP STADIUMSIDE ROOM 1 ZURICH 1BR,221698949,Raphael,Kreis 4,Hard,47.38538,8.50897,Private room,48,30,0,,,8,0,0,
43254900,Love this location! Amazing Flat in Cool Area 8001,344425219,H.,Kreis 1,Lindenhof,47.37289,8.54132,Entire home/apt,120,28,1,2020-07-10,0.04,1,338,0,
43292018,4 WG Zimmer mit Garten,163025967,Christa,Kreis 11,Oerlikon,47.40455,8.55186,Private room,65,6,7,2022-06-15,0.29,3,235,4,
43297164,"Relaxing holidays in Zurich, Switzerland",205249164,Judith,Kreis 3,Alt-Wiedikon,47.36512,8.51771,Entire home/apt,206,5,22,2022-06-18,1.08,1,226,17,
43304798,Private room near city center and lake Zurich,3653461,Philip,Kreis 2,Wollishofen,47.34532,8.52875,Private room,65,6,0,,,1,22,0,
43307295,Cozy Flats Züri-6   Apt.6 Hoch  Parterre,3146950,Gaby,Kreis 4,Werd,47.37187,8.52914,Entire home/apt,115,3,2,2021-09-05,0.09,9,80,1,
43307494,Cozy Flats Züri-5  Apt-5 Hoch Parterre,3146950,Gaby,Kreis 4,Werd,47.37205,8.52908,Entire home/apt,105,4,7,2022-04-05,0.65,9,240,7,
43307536,Cozy Flats Züri-3  Apt-3 Hoch Parterre,3146950,Gaby,Kreis 4,Werd,47.3708,8.52769,Entire home/apt,125,90,2,2020-12-18,0.11,9,175,0,
43307595,Cozy Flats Züri -2  Apt-2 Sousol,3146950,Gaby,Kreis 4,Werd,47.37069,8.52762,Entire home/apt,110,3,1,2021-10-18,0.12,9,175,1,
43314656,Stadt Zürich 4204 kleine Wohnung Albisriederplatz,19610180,Rossana,Kreis 4,Hard,47.38122,8.50639,Entire home/apt,76,14,11,2022-06-01,0.46,15,327,1,
43322673,Cozy Flats Züri - 8   Apt. 8- Attika  Wohnung,3146950,Gaby,Kreis 4,Werd,47.37039,8.5292,Entire home/apt,110,3,0,,,9,174,0,
43322730,"Luxury penthouse, Duplex in Zurich",113193480,Ocemat,Kreis 3,Sihlfeld,47.37076,8.51838,Entire home/apt,576,2,17,2022-05-17,0.73,2,251,10,
43322822,Cozy Flats Züri-4  Apt-4 Hoch Parterre,3146950,Gaby,Kreis 4,Werd,47.37235,8.52989,Entire home/apt,96,3,30,2022-06-24,1.30,9,205,25,
43322877,Cozy Flats Züri-1 Apt-1 Sousoul,3146950,Gaby,Kreis 4,Werd,47.37012,8.52765,Entire home/apt,100,3,2,2021-09-05,0.17,9,175,2,
43359918,Casa llena de color en Zürich,62105022,Al Y Cia,Kreis 9,Albisrieden,47.37643,8.48715,Entire home/apt,25,12,0,,,1,0,0,
43413245,Privatzimmer in 3.5 Zi.-Whg.,345754246,Murat,Kreis 9,Altstetten,47.39027,8.48787,Private room,70,3,13,2022-03-14,0.54,1,0,7,
43445690,Apartment in the central of City Zürich,70291646,Sofia Sara,Kreis 1,City,47.36957,8.53611,Private room,65,27,0,,,4,53,0,
43449460,Room near the Castle in the City Center of Zurich!,51595193,Habi,Kreis 2,Enge,47.36269,8.52421,Private room,75,3,6,2021-10-01,0.24,2,0,3,
43450113,Castle in the city center of Zürich & in the green,51595193,Habi,Kreis 2,Enge,47.36292,8.52422,Entire home/apt,108,3,1,2021-10-06,0.11,2,0,1,
43464391,Studio with Garden Patio and Grill,3219670,Sam,Kreis 9,Altstetten,47.38137,8.49939,Entire home/apt,120,6,4,2022-03-30,0.19,1,195,1,
43466411,Zurich home perfect for the professional,8411292,Tim,Kreis 11,Seebach,47.42417,8.55283,Entire home/apt,95,30,0,,,1,0,0,
43480808,"Spacious apartment in ""The Metropolitans""",1122014,Michael,Kreis 11,Seebach,47.41863,8.55671,Entire home/apt,191,2,115,2022-06-14,4.64,2,21,56,
43531619,HELVETIA Homeoffice Stadtwohnung mit Parkplatz!,213296181,Edgar Patrik,Kreis 10,Wipkingen,47.397,8.51883,Entire home/apt,99,3,22,2022-05-12,0.95,2,297,7,
43545390,"More than just a room, it’s a home away from home",37421240,Irina,Kreis 6,Unterstrass,47.3879,8.53809,Private room,94,1,75,2022-06-23,3.03,2,146,37,
