id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22364826,Your own apartment in Zurich center,3387193,Dorothea,Kreis 6,Oberstrass,47.37764,8.54849,Entire home/apt,59,2,263,2022-12-15,4.32,1,14,112,
22394369,Boutique studio at the historical old town,13570663,Christian Robert,Kreis 1,Rathaus,47.3741,8.54504,Entire home/apt,97,4,65,2022-09-14,1.07,37,362,3,
22460153,A beautifull apartment in the heart of zurich.,140939030,Intizar,Kreis 11,Oerlikon,47.41308,8.54723,Entire home/apt,97,3,18,2022-11-26,1.48,1,44,18,
22478760,Cozy bedroom in the heart of Zurich,7244300,Claudia,Kreis 4,Werd,47.3699,8.52752,Private room,97,4,37,2022-12-23,0.61,3,1,11,
22509594,cozy appartment in the heart of zurich,7244300,Claudia,Kreis 4,Werd,47.3711,8.5258,Entire home/apt,79,57,15,2020-11-20,0.26,3,59,0,
22538929,Cozy room with private bath - Modern & Bright,10980903,Nicole,Kreis 12,Hirzenbach,47.40538,8.59158,Private room,76,1,85,2022-04-23,1.95,1,0,7,
22556832,cozy room in the heart of zurich,7244300,Claudia,Kreis 4,Werd,47.37205,8.52524,Private room,45,3,93,2020-12-13,1.55,3,0,0,
22566124,Schöne Dachwohnung in der Stadt Zürich,165835749,Larissa,Kreis 3,Sihlfeld,47.37303,8.51942,Private room,68,365,11,2018-04-02,0.18,1,88,0,
22603157,Luxury Downtown Penthouse Duplex Apartment,1788253,Thierry,Kreis 4,Langstrasse,47.37455,8.52999,Entire home/apt,950,1,30,2022-10-14,0.53,5,200,8,
22607990,Studio Apartment in the City Center (14),58818657,Book A Home AG,Kreis 6,Unterstrass,47.38798,8.54424,Entire home/apt,120,14,2,2019-07-04,0.04,37,85,0,
22608055,Studio Apartment in the City Center (16),58818657,Book A Home AG,Kreis 6,Unterstrass,47.38919,8.5444,Entire home/apt,120,14,0,,,37,85,0,
22608164,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,14,0,,,37,42,0,
22608276,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,14,0,,,37,42,0,
22608468,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,14,0,,,37,42,0,
22608555,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,14,4,2022-11-30,0.66,37,30,4,
22608635,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,14,0,,,37,42,0,
22608669,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,14,1,2020-01-16,0.03,37,42,0,
22608722,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42318,8.51508,Entire home/apt,90,14,0,,,37,0,0,
22609744,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,14,0,,,37,42,0,
22609774,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,14,0,,,37,42,0,
22609828,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,14,1,2019-08-11,0.02,37,42,0,
22609860,Easy Studio Apartment (17),58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,14,1,2018-10-15,0.02,37,42,0,
22609894,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,14,5,2019-09-17,0.10,37,42,0,
22609939,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,90,14,0,,,37,42,0,
22609983,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,14,0,,,37,42,0,
22610019,Easy Studio Apartment,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,90,14,0,,,37,42,0,
22651404,Exclusive Flat Close To Bahnhofsstrasse & Lake,2316695,Gabriela,Kreis 2,Enge,47.36662,8.53698,Entire home/apt,260,3,9,2022-07-08,0.16,1,20,3,
22680208,Modern charming studio with desk,10895055,Michael,Kreis 3,Sihlfeld,47.37469,8.51476,Entire home/apt,93,5,4,2022-12-06,1.74,1,0,4,
22694368,White Riviera House,1509492,Villa,Kreis 2,Wollishofen,47.33633,8.53903,Entire home/apt,1623,7,0,,,1,362,0,
22724292,Stylish & modern 1-bed apartment,13987513,Emma,Kreis 5,Escher Wyss,47.38964,8.5112,Entire home/apt,150,14,0,,,1,330,0,
22756581,"Elegant, bright 3-bedroom, 3-bath Apt. - Hottingen",2616961,Stefan,Kreis 7,Hottingen,47.36904,8.5578,Entire home/apt,400,12,1,2018-09-14,0.02,3,342,0,
22778929,Steps away from,121653596,Cassandra,Kreis 2,Wollishofen,47.33748,8.53851,Private room,198,1,0,,,1,0,0,
22821369,New: Boutique Studio with views to lake and alps !,13570663,Christian Robert,Kreis 8,Mühlebach,47.34904,8.56313,Entire home/apt,99,4,79,2022-09-12,1.31,37,350,7,
22951344,RELOC Modern studio in Zurich Oerlikon,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.41584,8.54538,Entire home/apt,130,7,1,2021-12-13,0.08,10,176,0,
23035346,New ! Luxury studio with spectacular views !,13570663,Christian Robert,Kreis 1,Rathaus,47.37384,8.54256,Entire home/apt,130,4,99,2022-11-06,1.66,37,339,5,
23047265,Stadt Zürich 4206 -Studio nähe Albisriederplatz(6),19610180,Rossana,Kreis 4,Hard,47.38028,8.50769,Entire home/apt,89,1,75,2022-11-27,1.26,16,319,20,
23098845,"Ruhige, charmante Wohnung nähe Stadtzentrum",19512077,Marco,Kreis 3,Alt-Wiedikon,47.36783,8.5073,Entire home/apt,71,4,12,2022-06-07,0.21,1,28,6,
23099204,Zimmer in supermodernem Appartment mit Tiefgarage.,74438474,Dana,Kreis 7,Hirslanden,47.35717,8.57667,Private room,90,1,32,2022-12-16,0.54,1,78,10,
23218385,Deluxe Studio with POCKET WIFI !!,172671195,Maria,Kreis 10,Wipkingen,47.39454,8.52148,Entire home/apt,109,999,236,2022-12-13,4.00,7,335,60,
23322898,Le Bijou Lintheschergasse / Zurich HB 1st floor,475053,James,Kreis 1,City,47.37682,8.53883,Entire home/apt,713,1,44,2022-12-24,0.95,16,341,14,
23323768,Le Bijou Lintheschergasse / Zurich HB 3rd floor,475053,James,Kreis 1,City,47.37798,8.5379,Entire home/apt,824,1,21,2022-10-18,0.43,16,349,6,
23324274,Le Bijou Lintheschergasse / Zurich HB 2nd floor,475053,James,Kreis 1,City,47.37773,8.53801,Entire home/apt,659,1,27,2022-09-12,0.57,16,345,9,
23325594,Le Bijou Lintheschergasse / Zurich HB 4th floor,475053,James,Kreis 1,City,47.37774,8.53983,Entire home/apt,713,1,52,2022-11-17,1.07,16,345,14,
23422713,Room Manesse 3,174690521,Michael,Kreis 3,Alt-Wiedikon,47.36522,8.52109,Private room,50,1,185,2022-12-21,3.14,3,340,57,
23424207,Room Manesse 1,174690521,Michael,Kreis 3,Alt-Wiedikon,47.36731,8.52094,Private room,60,1,114,2022-12-26,1.94,3,262,72,
23445727,Big Attic Apartment Zurich City,34541936,Strahinja,Kreis 4,Hard,47.37843,8.5141,Entire home/apt,253,1,313,2022-12-11,5.34,6,10,23,
23477793,Stylish apartment in trendy Kreis 5,22424188,Natalia,Kreis 5,Gewerbeschule,47.38577,8.52832,Entire home/apt,206,4,6,2021-08-28,0.10,1,8,0,
23515948,Cozy Room in an Apartment  with Balcony!,172332751,Cherly,Kreis 3,Alt-Wiedikon,47.36469,8.51873,Private room,100,7,24,2022-10-15,0.42,1,29,7,
23532672,THE FLAG Zürich - Business Apartment in Altstetten,175646878,THE FLAG Zürich,Kreis 9,Altstetten,47.38737,8.49405,Hotel room,159,1,141,2022-12-19,2.81,4,337,95,
23621941,Hotel Opera Zürich,180734864,Monika,Kreis 8,Mühlebach,47.36548,8.54847,Private room,700,60,6,2019-06-09,0.10,1,365,0,
23738232,Wohnung im Kreis 4,8635618,Ana Marija,Kreis 4,Werd,47.3695,8.52834,Entire home/apt,139,1,9,2022-08-11,0.16,1,125,3,
23868386,### LUXURY City-Apartment ###,71504709,Jens,Kreis 7,Hottingen,47.36794,8.55915,Entire home/apt,199,2,142,2021-01-01,2.44,1,0,0,
23870871,Home Away from Home,50528959,Suzan,Kreis 10,Wipkingen,47.39671,8.51977,Private room,47,30,73,2022-04-24,1.26,2,0,2,
23890113,Zurich chic loft perfect for business or leisure,179524544,Rachelle,Kreis 11,Oerlikon,47.40097,8.54583,Entire home/apt,90,4,46,2022-12-04,0.81,1,269,14,
24054809,Stadt Zürich  4102 Kleines Studio Albisriederplatz,19610180,Rossana,Kreis 4,Hard,47.38049,8.50784,Entire home/apt,78,1,230,2022-12-26,4.00,16,330,58,
24078602,"Zurich - easy,  convenient, cosy!",6238643,Bernadette,Kreis 10,Höngg,47.40229,8.49432,Private room,54,2,7,2022-10-28,0.13,2,193,1,
24118404,Superb Suite “POCKET WIFI” 10´to Zürich Centre,172671195,Maria,Kreis 10,Wipkingen,47.39501,8.52081,Entire home/apt,170,999,138,2022-02-01,2.39,7,0,2,
24125972,Elegant Apartment  with POCKET WIFI !!!,172671195,Maria,Kreis 10,Wipkingen,47.39355,8.52076,Entire home/apt,109,999,262,2022-12-11,4.54,7,362,79,
24193619,"Zentrale, moderne Attikawohnung mit Dachterrrassen",142597918,Micaela,Kreis 11,Oerlikon,47.40995,8.54569,Entire home/apt,191,3,17,2022-10-28,0.30,1,39,2,
24239158,Bright & Stylish 1BR - Near Google HQ & Center,3528377,Marc,Kreis 3,Alt-Wiedikon,47.36696,8.52266,Entire home/apt,125,1,108,2022-12-11,1.89,15,357,25,
24239801,Stylish 1BR With Balcony - Near Google HQ & Center,3528377,Marc,Kreis 3,Alt-Wiedikon,47.36696,8.52266,Entire home/apt,134,1,218,2022-12-15,3.80,15,346,68,
24239960,Bright & Stylish 1BR - Near Google HQ & Center '2,3528377,Marc,Kreis 3,Alt-Wiedikon,47.36696,8.52266,Entire home/apt,131,1,155,2022-12-04,2.72,15,352,45,
24240089,Unique 3BR Rooftop Duplex - Near Google HQ&Center,3528377,Marc,Kreis 3,Alt-Wiedikon,47.36696,8.52266,Entire home/apt,359,2,122,2022-12-15,2.15,15,175,31,
24256245,Flat in Kreis 3,8410320,André,Kreis 3,Sihlfeld,47.37068,8.51172,Private room,145,3,10,2022-09-18,0.18,1,177,1,
24366384,"Erleben Sie Zürich, Apart. 03",84830246,Bandula,Kreis 5,Gewerbeschule,47.38378,8.52972,Entire home/apt,65,1,94,2020-03-01,1.64,6,0,0,
24433771,Watch Sunrises From an Apartment in a Century-Old Mansion,104788688,Beat,Kreis 10,Höngg,47.40449,8.48669,Entire home/apt,333,2,68,2022-08-10,1.21,2,0,2,
24515415,"Zentral in der Limmatstadt Zürich,  Apart. 01",84830246,Bandula,Kreis 5,Gewerbeschule,47.3838,8.52873,Entire home/apt,80,1,64,2020-10-02,1.15,6,0,0,
24566855,"Erlebe die Vielfalt von Zürich,  Apart. 04",84830246,Bandula,Kreis 5,Gewerbeschule,47.38216,8.53026,Entire home/apt,65,1,70,2020-03-06,1.23,6,0,0,
24688807,Room 2 Double room with a balcony,40667302,Peter/Engin,Kreis 7,Fluntern,47.37784,8.55845,Private room,150,1,10,2022-08-31,0.18,14,363,1,
24768262,Comfort apartment in Zurich. Close to tram.,47315876,Jakub,Kreis 9,Albisrieden,47.36939,8.49282,Entire home/apt,79,5,24,2022-09-26,0.43,1,0,1,
24787409,Room for 2 in Apartment near the lake.,17781166,Moeen,Kreis 2,Wollishofen,47.34133,8.52947,Private room,96,1,1,2018-09-16,0.02,1,179,0,
24802237,"bright,modern & spacious room in the heartofZürich",12150076,Debi,Kreis 8,Weinegg,47.36343,8.55644,Private room,57,30,1,2018-07-10,0.02,1,323,0,
24878068,"Luxury apartment, two blocks away from Lake Zurich",126275617,C,Kreis 8,Weinegg,47.36378,8.55656,Entire home/apt,120,1,5,2021-07-27,0.23,1,0,0,
24914142,Feel at home in this beautiful apartment + balcony,138572427,Larissa,Kreis 9,Altstetten,47.38583,8.50034,Entire home/apt,75,4,11,2022-12-27,0.20,1,0,3,
24925488,Comfortable room in Zurich - Oerlikon,186399063,Josie,Kreis 11,Oerlikon,47.41311,8.54414,Private room,129,3,5,2022-10-04,0.09,1,362,1,
24977516,Room for one in nice apartment,3692020,Benji,Kreis 4,Hard,47.3797,8.51062,Private room,55,7,33,2021-11-21,0.58,1,29,0,
25045177,"Calm city house, 20 min. from city centre & lake",140101426,Anila,Kreis 9,Altstetten,47.38795,8.48011,Entire home/apt,350,2,3,2019-01-02,0.06,1,151,0,
25072390,3 Room Flat in Zürich‘s top central location,163720139,Daniel,Kreis 7,Hirslanden,47.36325,8.55957,Entire home/apt,200,2,61,2022-12-27,1.35,1,163,27,
25182723,Stadt Zürich Guesthouse ( Zimmer 4),19610180,Rossana,Kreis 9,Albisrieden,47.37994,8.48114,Private room,48,30,15,2021-10-31,0.28,16,243,0,
25222128,"Geniessen Sie die Vielfalt von Zürich,  Apart. 02",84830246,Bandula,Kreis 5,Gewerbeschule,47.3825,8.52844,Entire home/apt,65,2,3,2019-09-19,0.05,6,0,0,
25436446,"Cosy, beautiful room. Suitable for home office.",14673570,Paula,Kreis 9,Altstetten,47.38777,8.48239,Private room,90,1,19,2022-10-07,1.17,2,352,15,
25575639,Superb Bright Apartment  with POCKET WIFI !!,172671195,Maria,Kreis 10,Wipkingen,47.39362,8.52169,Entire home/apt,109,999,284,2022-12-15,5.11,7,331,65,
25651402,Loft Wohnung  mit privat Dachterrasse,6251051,Leona,Kreis 8,Seefeld,47.35983,8.55046,Entire home/apt,263,1,34,2022-12-29,0.62,1,282,18,
25716104,"Zürich wartet auf Sie, Apart. 05",84830246,Bandula,Kreis 5,Gewerbeschule,47.38256,8.52993,Entire home/apt,60,1,95,2020-03-17,1.71,6,0,0,
25865567,"1-2 Zimmer als WG oder alleine
ruhig und zentral",27902480,Susanne,Kreis 3,Alt-Wiedikon,47.35861,8.51649,Private room,45,1,20,2022-12-23,0.50,1,116,3,
25966443,Beautiful 3 Room Apartment,18029140,ShinyE,Kreis 5,Escher Wyss,47.39021,8.523,Entire home/apt,170,7,3,2022-09-30,0.06,1,180,1,
25995484,"Romantic garden view, calm & stylish",9220328,Duri,Kreis 6,Oberstrass,47.391,8.5478,Entire home/apt,130,3,124,2022-12-18,2.24,3,295,40,
26006157,"Historic, calm & stylish",9220328,Duri,Kreis 6,Oberstrass,47.391,8.5478,Entire home/apt,123,3,82,2022-12-22,1.48,3,295,22,
26046317,Suite in Private Apartment near Zurich Bellevue,2769325,Simon,Kreis 8,Mühlebach,47.35811,8.55407,Private room,95,2,141,2022-09-11,2.56,1,0,22,
26142789,Best address in quiet area with great views,13570663,Christian Robert,Kreis 1,Lindenhof,47.37367,8.53907,Entire home/apt,96,14,35,2022-09-01,0.64,37,348,5,
26195945,"Zurich Old Town, Studio - exclusive",58977221,Trudi,Kreis 1,Rathaus,47.36939,8.54563,Private room,145,2,64,2022-10-09,1.19,2,202,16,
26223531,beautiful big Private room,197027500,Anouar,Kreis 7,Hirslanden,47.36089,8.56275,Private room,62,20,44,2022-09-30,0.80,1,0,4,
26348949,Feeling Home in Zurich,196642752,Anina,Kreis 1,Lindenhof,47.37287,8.53854,Entire home/apt,81,1,396,2022-12-25,7.24,1,33,151,
26364880,Stylish & spacious studio close to Kunsthaus & ETH,198265997,Mia,Kreis 7,Hottingen,47.37038,8.55187,Entire home/apt,155,1,0,,,9,361,0,
26414826,Central & cosy apartment in calm area,198265997,Mia,Kreis 7,Hottingen,47.36591,8.55055,Entire home/apt,149,3,4,2022-01-09,0.08,9,87,1,
26417842,Cosy & quiet studio in peaceful area,198265997,Mia,Kreis 7,Hottingen,47.36584,8.55204,Entire home/apt,149,7,5,2022-08-28,0.09,9,90,1,
26702871,newly renovated apartment in the heart of Zurich,12569223,Felix,Kreis 10,Wipkingen,47.39452,8.53117,Entire home/apt,300,13,0,,,1,273,0,
26703120,Stylish Apartment on restaurant street yet quiet,185739676,Chinedu Osben,Kreis 5,Gewerbeschule,47.3842,8.52824,Entire home/apt,68,13,9,2021-06-05,0.24,1,0,0,
26703294,B&B Villa Zurichberg,94601949,Judy,Kreis 7,Fluntern,47.37767,8.56681,Private room,101,2,205,2022-12-14,3.79,5,102,36,
26709811,Cute apartment in Kreis 3,200074971,Claudia,Kreis 3,Alt-Wiedikon,47.36668,8.51158,Entire home/apt,90,10,6,2022-09-16,0.45,1,21,4,
26812516,Cosy room in a loft with a terrace and own balcony,13365928,Maher,Kreis 2,Enge,47.36083,8.5253,Private room,69,3,82,2021-09-03,1.55,3,0,0,
26938547,"Modern apt, 100m shop.centre ,10min city, bus 3min",4452206,Louisa,Kreis 9,Altstetten,47.38708,8.49633,Entire home/apt,260,5,7,2022-01-04,0.13,4,365,1,
27047491,Loft-Maisonette in historic industrial building,2412125,Jacqueline & Markus,Kreis 3,Sihlfeld,47.37977,8.50612,Entire home/apt,160,5,45,2022-08-27,0.85,1,27,11,
27095872,"3 room ( 2BD) ground-floor apartment, Zurich city",34541936,Strahinja,Kreis 4,Hard,47.37907,8.51312,Entire home/apt,115,1,212,2022-12-08,3.94,6,16,9,
27106373,Peaceful and close to the city center 5 min away,135091719,Luwi,Kreis 10,Wipkingen,47.39318,8.53129,Entire home/apt,99,5,6,2022-07-15,0.14,1,7,2,
27144951,Brandnew studio-suite with balcony,13570663,Christian Robert,Kreis 8,Seefeld,47.35767,8.55422,Entire home/apt,126,4,99,2022-12-15,1.89,37,335,23,
27151703,"Cosy, perfectly located Flat in Zürich-Wiedikon",19724612,Tania,Kreis 3,Sihlfeld,47.37059,8.51384,Entire home/apt,89,7,2,2019-09-24,0.05,1,0,0,
27161258,Your attic in the trend area Zurich close to lake,204499203,Marin,Kreis 8,Mühlebach,47.35647,8.5575,Entire home/apt,128,28,8,2022-10-31,0.15,1,270,2,
27400610,Cozy & Spacious Downtown Studio Apartment,15038541,Cher.,Kreis 4,Werd,47.37372,8.52188,Entire home/apt,93,1,263,2022-12-11,4.93,8,68,63,
27412907,2 room (1BR) flat Zurich City,34541936,Strahinja,Kreis 4,Hard,47.37766,8.51351,Entire home/apt,155,1,218,2022-12-26,4.06,6,22,8,
27453361,Lovely flat in the heart of Zurich,5434247,Andrea,Kreis 2,Enge,47.35853,8.52861,Entire home/apt,93,90,1,2021-05-25,0.05,1,327,0,
27519163,Neue moderne 2.5 Zimmer Wohnung,80190516,Pascal,Kreis 11,Seebach,47.42629,8.54406,Entire home/apt,130,3,6,2020-09-25,0.11,1,0,0,
27595070,N5 Apartment in the heart of Zurich,12886487,Stephanie,Kreis 1,Rathaus,47.37583,8.54434,Entire home/apt,575,1,38,2022-12-20,0.89,91,286,20,
27596262,ZH Tiger - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38691,8.49168,Entire home/apt,575,1,7,2022-10-25,0.15,91,305,3,
27596263,ZH Tiger I - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38612,8.49211,Entire home/apt,575,1,3,2019-08-31,0.06,91,0,0,
27596264,ZH Tiger II - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38552,8.49362,Entire home/apt,575,1,2,2021-11-18,0.09,91,190,0,
27596266,ZH Jaguar - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38535,8.49344,Entire home/apt,575,1,12,2022-10-26,0.25,91,119,2,
27596267,ZH Tiger III - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38472,8.49316,Entire home/apt,575,1,3,2022-03-03,0.08,91,0,1,
27596269,ZH Jaguar I - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38657,8.4934,Entire home/apt,575,1,0,,,91,319,0,
27596270,ZH Jaguar III - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38495,8.4917,Entire home/apt,575,1,2,2021-07-24,0.05,91,91,0,
27596271,ZH Jaguar II - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38482,8.49314,Entire home/apt,575,1,9,2022-04-22,0.17,91,288,2,
27596273,ZH Lion - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38472,8.49359,Entire home/apt,575,1,13,2022-12-21,0.26,91,301,1,
27596274,ZH Lion I - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.3863,8.49225,Entire home/apt,575,1,4,2019-10-30,0.10,91,183,0,
27596275,ZH Lion II - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38679,8.49366,Entire home/apt,575,1,0,,,91,0,0,
27596279,ZH Lion III - Altstetten HITrental Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38533,8.49174,Entire home/apt,575,1,0,,,91,0,0,
27607825,"Centrally located, Spacious Modern Apartment",67017419,Himanshu And Vishvala,Kreis 10,Höngg,47.39916,8.50557,Entire home/apt,296,3,42,2022-09-17,0.79,1,332,6,
27655386,Villa Kunterbunt,208638787,Ursula,Kreis 11,Oerlikon,47.40757,8.53859,Private room,240,1,1,2022-09-29,0.32,1,180,1,
27833401,Cozy room with nice view & relax atmosphere,8053883,Marie,Kreis 7,Hirslanden,47.36043,8.56818,Private room,59,13,63,2022-12-12,1.19,1,44,8,
27894926,Gästezimmer in Zürich Oerlikon,108241939,Olivier,Kreis 11,Oerlikon,47.41299,8.55808,Private room,40,1,25,2020-11-18,0.48,1,0,0,
27913090,make yourself at home in the middle of Zürich,74862421,Sabrina,Kreis 5,Gewerbeschule,47.384,8.5294,Private room,95,1,2,2022-12-20,2,1,331,2,
27986363,Beautiful room in a loft in the middle of Zurich,13365928,Maher,Kreis 2,Enge,47.3614,8.5274,Private room,59,3,50,2022-06-01,0.95,3,0,4,
27992631,New and cosy apartment with everything you desire,15904065,Marc,Kreis 9,Albisrieden,47.38186,8.4958,Private room,70,1,0,,,1,360,0,
28061232,"Close to public transportation, convenient (2.)",3592245,Fabio,Kreis 6,Unterstrass,47.39901,8.54151,Private room,60,3,10,2022-05-01,0.21,4,66,2,
28143273,1.5 room apartment in Zurich (SH-2.5L),25291258,Delta Estates,Kreis 11,Oerlikon,47.40081,8.54467,Entire home/apt,96,7,7,2022-11-25,0.14,21,115,4,
28196760,large and modern apartment in the heart of Zurich!,7968465,Mirjam,Kreis 4,Langstrasse,47.37899,8.52141,Entire home/apt,120,4,25,2022-11-24,0.48,1,10,7,
28234456,Family Royal Suite 44m2 at the best area 3.3,13570663,Christian Robert,Kreis 8,Mühlebach,47.35766,8.55473,Entire home/apt,130,4,44,2022-12-18,0.90,37,332,8,
28242140,Executive 3BR Centrally Located + Balcony,3528377,Marc,Kreis 4,Hard,47.38502,8.50769,Entire home/apt,288,2,167,2022-12-04,3.18,15,330,43,
28245082,Executive 1BR Centrally Located,3528377,Marc,Kreis 4,Hard,47.38526,8.50764,Entire home/apt,120,1,140,2022-12-11,2.67,15,355,31,
28245449,Private room near Airport,62365066,Samir,Kreis 11,Seebach,47.42875,8.54119,Private room,30,1,31,2022-08-15,0.60,1,0,15,
28272792,Private Bedroom&  HomeOffice@ Zürichberg,94601949,Judy,Kreis 7,Hottingen,47.37602,8.5658,Private room,89,1,85,2022-12-16,1.63,5,359,10,
28277379,HomeOffice with private Balcony  & Lakeview🇨🇭,94601949,Judy,Kreis 7,Fluntern,47.37672,8.56733,Private room,150,1,17,2022-06-10,0.37,5,350,1,
28284155,"1.5 Zimmer WG im Zentrum von Zürich, Stauffacher",9179543,Dein,Kreis 4,Langstrasse,47.37443,8.52931,Private room,300,1,3,2019-07-16,0.06,1,83,0,
28407232,Stadt Zürich12 helles und gemütliches Appartement,19610180,Rossana,Kreis 9,Altstetten,47.38182,8.48131,Entire home/apt,85,30,12,2021-12-16,0.23,16,151,0,
28428989,2.5 room apartment in Zurich (SH-2.4R),25291258,Delta Estates,Kreis 11,Oerlikon,47.40145,8.54554,Entire home/apt,119,7,22,2022-11-28,0.51,21,176,9,
28445279,New little boutique Studio at best area,13570663,Christian Robert,Kreis 8,Seefeld,47.35817,8.55294,Private room,110,4,60,2022-12-16,1.15,37,291,17,
28484637,"Sunny, central and peaceful home at the river",5217107,Emre,Kreis 6,Unterstrass,47.38692,8.53577,Entire home/apt,110,4,5,2021-08-19,0.10,1,0,0,
28598484,Heart Old Town 2min to river/lake -Downtown Zürich,14273058,Julien,Kreis 1,Rathaus,47.37334,8.54476,Entire home/apt,577,3,110,2022-10-09,2.12,1,364,22,
28607214,Zimmer mit eigenem Bad / room with own bath,2904606,Sigrid,Kreis 7,Hottingen,47.36878,8.55702,Private room,89,5,18,2022-09-18,0.35,3,89,10,
28620125,Family Royal Suite 44m2 at the best area 3.3,13570663,Christian Robert,Kreis 8,Seefeld,47.35773,8.55275,Entire home/apt,137,4,62,2022-12-14,1.20,37,361,24,
28701312,Brandnew Family Suite at the best area 2.2,13570663,Christian Robert,Kreis 8,Mühlebach,47.35912,8.55318,Entire home/apt,115,4,95,2022-12-27,1.85,37,362,21,
28727397,Loft with view over Zurich,101573780,Michael,Kreis 9,Altstetten,47.38727,8.49311,Entire home/apt,90,6,39,2022-06-05,0.76,1,0,2,
28766337,New boutique suite at the best area of Zürich,13570663,Christian Robert,Kreis 8,Seefeld,47.35787,8.55297,Entire home/apt,123,4,80,2022-12-26,1.56,37,326,22,
28792518,Great new studio for a great rate (3.1.),13570663,Christian Robert,Kreis 8,Seefeld,47.35779,8.55328,Entire home/apt,109,4,70,2022-12-11,1.38,37,313,22,
28848808,kleine Auszeit nahe am ETH Hönggerberg/Kieferberg,216926855,Osaro,Kreis 11,Affoltern,47.41283,8.51578,Private room,54,5,32,2022-12-02,2.75,1,61,32,
28884429,New: Offer for luxury apartment with balcony 4.2.,13570663,Christian Robert,Kreis 8,Mühlebach,47.3593,8.55429,Entire home/apt,112,4,101,2022-12-12,2.04,37,335,36,
28909599,Junior Suite at the best area of Zürich,13570663,Christian Robert,Kreis 8,Mühlebach,47.35887,8.55399,Entire home/apt,110,4,67,2022-12-29,1.34,37,343,17,
28944839,Suite Zurichberg,94601949,Judy,Kreis 7,Fluntern,47.37726,8.56566,Private room,195,1,27,2022-11-04,0.52,5,87,7,
29000112,Idyllic country-house loft flat right in the city.,170325154,Lize,Kreis 8,Weinegg,47.3512,8.56652,Entire home/apt,200,1,6,2022-10-16,0.64,2,206,6,
29050050,Family Royal Suite with balcony with balcony 4.3,13570663,Christian Robert,Kreis 8,Seefeld,47.35924,8.55265,Entire home/apt,152,4,89,2022-12-15,1.73,37,332,34,
29126592,Casa Helvetia - Mykonos Suite,34192304,Benjamin,Kreis 4,Langstrasse,47.37537,8.52714,Private room,109,1,2,2022-04-14,0.21,3,78,2,
29142984,"Central Loft w. sauna, garden and private parking",19785049,Harm,Kreis 3,Sihlfeld,47.37967,8.50604,Entire home/apt,177,2,159,2022-12-23,5.02,2,324,75,
29149630,"Lovely home from home, right next to the lake.",13887789,Stephanie,Kreis 8,Seefeld,47.35204520000001,8.5587954,Entire home/apt,350,6,0,,,1,365,0,
